_id,ltable_id,rtable_id,ltable_title,ltable_release_year,rtable_title,rtable_release_year
179097,640,426,Dungeon Siege II,2005,Star Wars: Knights of the Old Republic II - The Sith Lords,2005
179103,640,571,Dungeon Siege II,2005,Hearts of Iron II,2005
179116,640,933,Dungeon Siege II,2005,Dungeon Siege II,2005
179118,640,969,Dungeon Siege II,2005,X-Men Legends II: Rise of Apocalypse,2005
179122,640,1066,Dungeon Siege II,2005,Empire Earth II,2005
179126,640,1202,Dungeon Siege II,2005,EverQuest II: Desert of Flames,2005
179127,640,1210,Dungeon Siege II,2005,Star Wars: Battlefront II,2005
179152,640,1662,Dungeon Siege II,2005,Battle of Britain II: Wings of Victory,2005
179160,640,1786,Dungeon Siege II,2005,Serious Sam II,2005
179165,640,1971,Dungeon Siege II,2005,Cossacks II: Napoleonic Wars,2005
179269,647,289,X-Men Legends II: Rise of Apocalypse,2005,Call of Duty 2,2005
179275,647,410,X-Men Legends II: Rise of Apocalypse,2005,Prince of Persia: The Two Thrones,2005
179276,647,426,X-Men Legends II: Rise of Apocalypse,2005,Star Wars: Knights of the Old Republic II - The Sith Lords,2005
179278,647,444,X-Men Legends II: Rise of Apocalypse,2005,Warhammer 40000: Dawn of War - Winter Assault,2005
179282,647,571,X-Men Legends II: Rise of Apocalypse,2005,Hearts of Iron II,2005
179283,647,655,X-Men Legends II: Rise of Apocalypse,2005,City of Villains,2005
179284,647,660,X-Men Legends II: Rise of Apocalypse,2005,Act of War: Direct Action,2005
179291,647,809,X-Men Legends II: Rise of Apocalypse,2005,Age of Empires III,2005
179295,647,933,X-Men Legends II: Rise of Apocalypse,2005,Dungeon Siege II,2005
179297,647,969,X-Men Legends II: Rise of Apocalypse,2005,X-Men Legends II: Rise of Apocalypse,2005
179299,647,1053,X-Men Legends II: Rise of Apocalypse,2005,Nancy Drew: Secret of the Old Clock,2005
179300,647,1058,X-Men Legends II: Rise of Apocalypse,2005,Myst V: End of Ages,2005
179301,647,1066,X-Men Legends II: Rise of Apocalypse,2005,Empire Earth II,2005
179303,647,1115,X-Men Legends II: Rise of Apocalypse,2005,EverQuest: Dragons of Norrath,2005
179305,647,1202,X-Men Legends II: Rise of Apocalypse,2005,EverQuest II: Desert of Flames,2005
179306,647,1210,X-Men Legends II: Rise of Apocalypse,2005,Star Wars: Battlefront II,2005
179307,647,1218,X-Men Legends II: Rise of Apocalypse,2005,Doom 3: Resurrection of Evil,2005
179318,647,1438,X-Men Legends II: Rise of Apocalypse,2005,Knights of Honor,2005
179321,647,1489,X-Men Legends II: Rise of Apocalypse,2005,Peter Jackson's King Kong: The Official Game of the Movie,2005
179323,647,1508,X-Men Legends II: Rise of Apocalypse,2005,Dark Age of Camelot: Darkness Rising,2005
179324,647,1541,X-Men Legends II: Rise of Apocalypse,2005,Heroes of the Pacific,2005
179331,647,1662,X-Men Legends II: Rise of Apocalypse,2005,Battle of Britain II: Wings of Victory,2005
179335,647,1705,X-Men Legends II: Rise of Apocalypse,2005,Taito Legends,2005
179339,647,1786,X-Men Legends II: Rise of Apocalypse,2005,Serious Sam II,2005
179344,647,1971,X-Men Legends II: Rise of Apocalypse,2005,Cossacks II: Napoleonic Wars,2005
179356,647,2274,X-Men Legends II: Rise of Apocalypse,2005,Echo: Secrets of the Lost Cavern,2005
179358,647,2298,X-Men Legends II: Rise of Apocalypse,2005,The Chronicles of Narnia: The Lion The Witch and The Wardrobe,2005
179365,647,2404,X-Men Legends II: Rise of Apocalypse,2005,Land of Legends,2005
179366,647,2477,X-Men Legends II: Rise of Apocalypse,2005,Star Wars Galaxies: Episode III Rage of the Wookiees,2005
179367,647,2504,X-Men Legends II: Rise of Apocalypse,2005,The Moment of Silence,2005
179372,647,2570,X-Men Legends II: Rise of Apocalypse,2005,Star Wars Galaxies: Trials of Obi-Wan,2005
179380,647,2682,X-Men Legends II: Rise of Apocalypse,2005,Crown of Glory: Europe in the Age of Napoleon,2005
179392,647,2928,X-Men Legends II: Rise of Apocalypse,2005,Nibiru: Age of Secrets,2005
179396,647,3018,X-Men Legends II: Rise of Apocalypse,2005,Harry Potter and the Goblet of Fire,2005
179400,647,3130,X-Men Legends II: Rise of Apocalypse,2005,The Incredibles: Rise of the Underminer,2005
179402,647,3177,X-Men Legends II: Rise of Apocalypse,2005,The Matrix: Path of Neo,2005
179422,647,3642,X-Men Legends II: Rise of Apocalypse,2005,Asheron's Call: Throne of Destiny,2005
179425,647,3694,X-Men Legends II: Rise of Apocalypse,2005,Heritage of Kings: The Settlers,2005
179456,662,427,Need for Speed Most Wanted [2005],2005,MVP Baseball 2005,2005
179467,662,706,Need for Speed Most Wanted [2005],2005,NHL Eastside Hockey Manager 2005,2005
179468,662,761,Need for Speed Most Wanted [2005],2005,Need for Speed: Most Wanted,2005
179498,662,1454,Need for Speed Most Wanted [2005],2005,Cross Racing Championship 2005,2005
179597,662,3511,Need for Speed Most Wanted [2005],2005,ER (2005),2005
179602,662,3647,Need for Speed Most Wanted [2005],2005,80 Days (2005),2005
179627,664,289,Act of War: Direct Action,2005,Call of Duty 2,2005
179633,664,410,Act of War: Direct Action,2005,Prince of Persia: The Two Thrones,2005
179634,664,426,Act of War: Direct Action,2005,Star Wars: Knights of the Old Republic II - The Sith Lords,2005
179636,664,444,Act of War: Direct Action,2005,Warhammer 40000: Dawn of War - Winter Assault,2005
179640,664,571,Act of War: Direct Action,2005,Hearts of Iron II,2005
179641,664,655,Act of War: Direct Action,2005,City of Villains,2005
179642,664,660,Act of War: Direct Action,2005,Act of War: Direct Action,2005
179644,664,671,Act of War: Direct Action,2005,Rome: Total War Barbarian Invasion,2005
179649,664,809,Act of War: Direct Action,2005,Age of Empires III,2005
179655,664,969,Act of War: Direct Action,2005,X-Men Legends II: Rise of Apocalypse,2005
179657,664,1053,Act of War: Direct Action,2005,Nancy Drew: Secret of the Old Clock,2005
179658,664,1058,Act of War: Direct Action,2005,Myst V: End of Ages,2005
179661,664,1115,Act of War: Direct Action,2005,EverQuest: Dragons of Norrath,2005
179663,664,1202,Act of War: Direct Action,2005,EverQuest II: Desert of Flames,2005
179665,664,1218,Act of War: Direct Action,2005,Doom 3: Resurrection of Evil,2005
179672,664,1367,Act of War: Direct Action,2005,Gary Grigsby's World at War,2005
179676,664,1438,Act of War: Direct Action,2005,Knights of Honor,2005
179679,664,1489,Act of War: Direct Action,2005,Peter Jackson's King Kong: The Official Game of the Movie,2005
179681,664,1508,Act of War: Direct Action,2005,Dark Age of Camelot: Darkness Rising,2005
179682,664,1541,Act of War: Direct Action,2005,Heroes of the Pacific,2005
179689,664,1662,Act of War: Direct Action,2005,Battle of Britain II: Wings of Victory,2005
179698,664,1791,Act of War: Direct Action,2005,War World: Tactical Combat,2005
179714,664,2274,Act of War: Direct Action,2005,Echo: Secrets of the Lost Cavern,2005
179716,664,2298,Act of War: Direct Action,2005,The Chronicles of Narnia: The Lion The Witch and The Wardrobe,2005
179723,664,2404,Act of War: Direct Action,2005,Land of Legends,2005
179724,664,2477,Act of War: Direct Action,2005,Star Wars Galaxies: Episode III Rage of the Wookiees,2005
179725,664,2504,Act of War: Direct Action,2005,The Moment of Silence,2005
179730,664,2570,Act of War: Direct Action,2005,Star Wars Galaxies: Trials of Obi-Wan,2005
179737,664,2668,Act of War: Direct Action,2005,The Falklands War: 1982,2005
179738,664,2682,Act of War: Direct Action,2005,Crown of Glory: Europe in the Age of Napoleon,2005
179750,664,2928,Act of War: Direct Action,2005,Nibiru: Age of Secrets,2005
179754,664,3018,Act of War: Direct Action,2005,Harry Potter and the Goblet of Fire,2005
179758,664,3130,Act of War: Direct Action,2005,The Incredibles: Rise of the Underminer,2005
179760,664,3177,Act of War: Direct Action,2005,The Matrix: Path of Neo,2005
179762,664,3228,Act of War: Direct Action,2005,Cold War,2005
179780,664,3642,Act of War: Direct Action,2005,Asheron's Call: Throne of Destiny,2005
179783,664,3694,Act of War: Direct Action,2005,Heritage of Kings: The Settlers,2005
179793,664,3902,Act of War: Direct Action,2005,Cold War Conflicts,2005
179802,667,188,Gary Grigsby's World at War,2005,World Soccer Winning Eleven 8 International,2005
179815,667,444,Gary Grigsby's World at War,2005,Warhammer 40000: Dawn of War - Winter Assault,2005
179821,667,660,Gary Grigsby's World at War,2005,Act of War: Direct Action,2005
179823,667,671,Gary Grigsby's World at War,2005,Rome: Total War Barbarian Invasion,2005
179849,667,1334,Gary Grigsby's World at War,2005,World Class Poker with T.J. Cloutier,2005
179851,667,1367,Gary Grigsby's World at War,2005,Gary Grigsby's World at War,2005
179877,667,1791,Gary Grigsby's World at War,2005,War World: Tactical Combat,2005
179878,667,1910,Gary Grigsby's World at War,2005,Pac-Man World 3,2005
179916,667,2668,Gary Grigsby's World at War,2005,The Falklands War: 1982,2005
179927,667,2850,Gary Grigsby's World at War,2005,World Championship Poker 2: Featuring Howard Lederer,2005
179941,667,3228,Gary Grigsby's World at War,2005,Cold War,2005
179972,667,3902,Gary Grigsby's World at War,2005,Cold War Conflicts,2005
179991,671,410,Codename: Panzers Phase Two,2005,Prince of Persia: The Two Thrones,2005
180012,671,950,Codename: Panzers Phase Two,2005,Codename: Panzers Phase Two,2005
180183,703,706,NHL 06,2005,NHL Eastside Hockey Manager 2005,2005
180187,703,846,NHL 06,2005,Tiger Woods PGA Tour 06,2005
180203,703,1226,NHL 06,2005,FIFA Soccer 06,2005
180205,703,1271,NHL 06,2005,Madden NFL 06,2005
180212,703,1437,NHL 06,2005,NHL 06,2005
180252,703,2277,NHL 06,2005,NBA Live 06,2005
180334,713,73,The Sims 2: University,2005,Battlefield 2,2005
180343,713,289,The Sims 2: University,2005,Call of Duty 2,2005
180367,713,851,The Sims 2: University,2005,The Sims 2 University,2005
180396,713,1490,The Sims 2: University,2005,Battlefield 2: Special Forces,2005
180403,713,1620,The Sims 2: University,2005,The Sims 2 Nightlife,2005
180406,713,1664,The Sims 2: University,2005,Blitzkrieg 2,2005
180408,713,1704,The Sims 2: University,2005,Black & White 2,2005
180411,713,1757,The Sims 2: University,2005,Rhem 2,2005
180459,713,2814,The Sims 2: University,2005,Asheron's Call 2: Legions,2005
180464,713,2850,The Sims 2: University,2005,World Championship Poker 2: Featuring Howard Lederer,2005
180465,713,2877,The Sims 2: University,2005,BloodRayne 2,2005
180477,713,3216,The Sims 2: University,2005,Zoo Tycoon 2: Endangered Species,2005
180483,713,3290,The Sims 2: University,2005,Stronghold 2,2005
180490,713,3468,The Sims 2: University,2005,Vietcong 2,2005
180505,713,3789,The Sims 2: University,2005,Mortyr 2,2005
180522,720,289,Warhammer 40000: Dawn of War -- Winter Assault,2005,Call of Duty 2,2005
180528,720,410,Warhammer 40000: Dawn of War -- Winter Assault,2005,Prince of Persia: The Two Thrones,2005
180529,720,426,Warhammer 40000: Dawn of War -- Winter Assault,2005,Star Wars: Knights of the Old Republic II - The Sith Lords,2005
180531,720,444,Warhammer 40000: Dawn of War -- Winter Assault,2005,Warhammer 40000: Dawn of War - Winter Assault,2005
180535,720,571,Warhammer 40000: Dawn of War -- Winter Assault,2005,Hearts of Iron II,2005
180536,720,655,Warhammer 40000: Dawn of War -- Winter Assault,2005,City of Villains,2005
180537,720,660,Warhammer 40000: Dawn of War -- Winter Assault,2005,Act of War: Direct Action,2005
180539,720,671,Warhammer 40000: Dawn of War -- Winter Assault,2005,Rome: Total War Barbarian Invasion,2005
180544,720,809,Warhammer 40000: Dawn of War -- Winter Assault,2005,Age of Empires III,2005
180550,720,969,Warhammer 40000: Dawn of War -- Winter Assault,2005,X-Men Legends II: Rise of Apocalypse,2005
180552,720,1053,Warhammer 40000: Dawn of War -- Winter Assault,2005,Nancy Drew: Secret of the Old Clock,2005
180553,720,1058,Warhammer 40000: Dawn of War -- Winter Assault,2005,Myst V: End of Ages,2005
180556,720,1115,Warhammer 40000: Dawn of War -- Winter Assault,2005,EverQuest: Dragons of Norrath,2005
180558,720,1202,Warhammer 40000: Dawn of War -- Winter Assault,2005,EverQuest II: Desert of Flames,2005
180560,720,1218,Warhammer 40000: Dawn of War -- Winter Assault,2005,Doom 3: Resurrection of Evil,2005
180567,720,1367,Warhammer 40000: Dawn of War -- Winter Assault,2005,Gary Grigsby's World at War,2005
180571,720,1438,Warhammer 40000: Dawn of War -- Winter Assault,2005,Knights of Honor,2005
180574,720,1489,Warhammer 40000: Dawn of War -- Winter Assault,2005,Peter Jackson's King Kong: The Official Game of the Movie,2005
180576,720,1508,Warhammer 40000: Dawn of War -- Winter Assault,2005,Dark Age of Camelot: Darkness Rising,2005
180577,720,1541,Warhammer 40000: Dawn of War -- Winter Assault,2005,Heroes of the Pacific,2005
180584,720,1662,Warhammer 40000: Dawn of War -- Winter Assault,2005,Battle of Britain II: Wings of Victory,2005
180593,720,1791,Warhammer 40000: Dawn of War -- Winter Assault,2005,War World: Tactical Combat,2005
180609,720,2274,Warhammer 40000: Dawn of War -- Winter Assault,2005,Echo: Secrets of the Lost Cavern,2005
180611,720,2298,Warhammer 40000: Dawn of War -- Winter Assault,2005,The Chronicles of Narnia: The Lion The Witch and The Wardrobe,2005
180618,720,2404,Warhammer 40000: Dawn of War -- Winter Assault,2005,Land of Legends,2005
180619,720,2477,Warhammer 40000: Dawn of War -- Winter Assault,2005,Star Wars Galaxies: Episode III Rage of the Wookiees,2005
180620,720,2504,Warhammer 40000: Dawn of War -- Winter Assault,2005,The Moment of Silence,2005
180625,720,2570,Warhammer 40000: Dawn of War -- Winter Assault,2005,Star Wars Galaxies: Trials of Obi-Wan,2005
180632,720,2668,Warhammer 40000: Dawn of War -- Winter Assault,2005,The Falklands War: 1982,2005
180633,720,2682,Warhammer 40000: Dawn of War -- Winter Assault,2005,Crown of Glory: Europe in the Age of Napoleon,2005
180645,720,2928,Warhammer 40000: Dawn of War -- Winter Assault,2005,Nibiru: Age of Secrets,2005
180649,720,3018,Warhammer 40000: Dawn of War -- Winter Assault,2005,Harry Potter and the Goblet of Fire,2005
180651,720,3058,Warhammer 40000: Dawn of War -- Winter Assault,2005,Squad Assault: Second Wave,2005
180653,720,3130,Warhammer 40000: Dawn of War -- Winter Assault,2005,The Incredibles: Rise of the Underminer,2005
180655,720,3177,Warhammer 40000: Dawn of War -- Winter Assault,2005,The Matrix: Path of Neo,2005
180657,720,3228,Warhammer 40000: Dawn of War -- Winter Assault,2005,Cold War,2005
180675,720,3642,Warhammer 40000: Dawn of War -- Winter Assault,2005,Asheron's Call: Throne of Destiny,2005
180678,720,3694,Warhammer 40000: Dawn of War -- Winter Assault,2005,Heritage of Kings: The Settlers,2005
180688,720,3902,Warhammer 40000: Dawn of War -- Winter Assault,2005,Cold War Conflicts,2005
180809,756,2642,Imperial Glory,2005,Imperial Glory,2005
180812,756,2682,Imperial Glory,2005,Crown of Glory: Europe in the Age of Napoleon,2005
180871,764,73,Call of Duty 2,2005,Battlefield 2,2005
180880,764,289,Call of Duty 2,2005,Call of Duty 2,2005
180886,764,410,Call of Duty 2,2005,Prince of Persia: The Two Thrones,2005
180887,764,426,Call of Duty 2,2005,Star Wars: Knights of the Old Republic II - The Sith Lords,2005
180889,764,444,Call of Duty 2,2005,Warhammer 40000: Dawn of War - Winter Assault,2005
180893,764,571,Call of Duty 2,2005,Hearts of Iron II,2005
180894,764,655,Call of Duty 2,2005,City of Villains,2005
180895,764,660,Call of Duty 2,2005,Act of War: Direct Action,2005
180902,764,809,Call of Duty 2,2005,Age of Empires III,2005
180904,764,851,Call of Duty 2,2005,The Sims 2 University,2005
180908,764,969,Call of Duty 2,2005,X-Men Legends II: Rise of Apocalypse,2005
180910,764,1053,Call of Duty 2,2005,Nancy Drew: Secret of the Old Clock,2005
180911,764,1058,Call of Duty 2,2005,Myst V: End of Ages,2005
180914,764,1115,Call of Duty 2,2005,EverQuest: Dragons of Norrath,2005
180916,764,1202,Call of Duty 2,2005,EverQuest II: Desert of Flames,2005
180918,764,1218,Call of Duty 2,2005,Doom 3: Resurrection of Evil,2005
180929,764,1438,Call of Duty 2,2005,Knights of Honor,2005
180932,764,1489,Call of Duty 2,2005,Peter Jackson's King Kong: The Official Game of the Movie,2005
180933,764,1490,Call of Duty 2,2005,Battlefield 2: Special Forces,2005
180934,764,1508,Call of Duty 2,2005,Dark Age of Camelot: Darkness Rising,2005
180935,764,1541,Call of Duty 2,2005,Heroes of the Pacific,2005
180940,764,1620,Call of Duty 2,2005,The Sims 2 Nightlife,2005
180942,764,1662,Call of Duty 2,2005,Battle of Britain II: Wings of Victory,2005
180943,764,1664,Call of Duty 2,2005,Blitzkrieg 2,2005
180945,764,1704,Call of Duty 2,2005,Black & White 2,2005
180948,764,1757,Call of Duty 2,2005,Rhem 2,2005
180967,764,2274,Call of Duty 2,2005,Echo: Secrets of the Lost Cavern,2005
180969,764,2298,Call of Duty 2,2005,The Chronicles of Narnia: The Lion The Witch and The Wardrobe,2005
180976,764,2404,Call of Duty 2,2005,Land of Legends,2005
180977,764,2477,Call of Duty 2,2005,Star Wars Galaxies: Episode III Rage of the Wookiees,2005
180978,764,2504,Call of Duty 2,2005,The Moment of Silence,2005
180983,764,2570,Call of Duty 2,2005,Star Wars Galaxies: Trials of Obi-Wan,2005
180991,764,2682,Call of Duty 2,2005,Crown of Glory: Europe in the Age of Napoleon,2005
180996,764,2814,Call of Duty 2,2005,Asheron's Call 2: Legions,2005
181001,764,2850,Call of Duty 2,2005,World Championship Poker 2: Featuring Howard Lederer,2005
181002,764,2877,Call of Duty 2,2005,BloodRayne 2,2005
181003,764,2928,Call of Duty 2,2005,Nibiru: Age of Secrets,2005
181007,764,3018,Call of Duty 2,2005,Harry Potter and the Goblet of Fire,2005
181011,764,3130,Call of Duty 2,2005,The Incredibles: Rise of the Underminer,2005
181013,764,3177,Call of Duty 2,2005,The Matrix: Path of Neo,2005
181014,764,3216,Call of Duty 2,2005,Zoo Tycoon 2: Endangered Species,2005
181020,764,3290,Call of Duty 2,2005,Stronghold 2,2005
181027,764,3468,Call of Duty 2,2005,Vietcong 2,2005
181033,764,3642,Call of Duty 2,2005,Asheron's Call: Throne of Destiny,2005
181036,764,3694,Call of Duty 2,2005,Heritage of Kings: The Settlers,2005
181042,764,3789,Call of Duty 2,2005,Mortyr 2,2005
181056,783,202,Day of Defeat: Source,2005,Counter-Strike: Source,2005
181059,783,289,Day of Defeat: Source,2005,Call of Duty 2,2005
181065,783,410,Day of Defeat: Source,2005,Prince of Persia: The Two Thrones,2005
181066,783,426,Day of Defeat: Source,2005,Star Wars: Knights of the Old Republic II - The Sith Lords,2005
181068,783,444,Day of Defeat: Source,2005,Warhammer 40000: Dawn of War - Winter Assault,2005
